study_id,domain,rater,prompt_key,model,run_index,judgment,signalling,overall,off_scale,confidence,parse_status,parse_layer,call_label,rationale_len
14994886,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3424
15611216,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3999
15611216,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,high,,,,,ok,strict,all_domains,3999
15611216,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,high,,,,,ok,strict,all_domains,3999
15611216,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,high,,,,,ok,strict,all_domains,3999
15611216,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3999
15876898,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3261
15876898,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3261
15876898,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,high,,,,,ok,strict,all_domains,3261
15876898,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3261
15876898,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3261
16105518,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,insufficient information,,ok,strict,all_domains,2668
16105518,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2668
16105518,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2668
16105518,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,unclear,,ok,strict,all_domains,2668
16105518,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,2668
16238864,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3375
16238864,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3375
16238864,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3375
16238864,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,high,,,,,ok,strict,all_domains,3375
16238864,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3375
16364124,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2518
16364124,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2518
16364124,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2518
16364124,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2518
16364124,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,2518
16614408,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,2775
16614408,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2775
16614408,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2775
16614408,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2775
16614408,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,2775
16763088,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,insufficient information,,ok,strict,all_domains,3387
16763088,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3387
16763088,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3387
16763088,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3387
16763088,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3387
16954409,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,2635
16954409,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2635
16954409,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2635
16954409,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2635
16954409,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,2635
17240120,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3332
17240120,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3332
17240120,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3332
17240120,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3332
17240120,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3332
17254485,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,unclear,,ok,strict,all_domains,3746
17254485,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,high,,,unclear,,ok,strict,all_domains,3746
17254485,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3746
17254485,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3746
17254485,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3746
17377048,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3179
17377048,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3179
17377048,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3179
17377048,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3179
17377048,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3179
18005970,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,2748
18005970,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,2748
18005970,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2748
18005970,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2748
18005970,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,2748
18783503,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2924
18783503,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2924
18783503,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2924
18783503,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2924
18783503,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2924
19406291,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3669
19406291,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3669
19406291,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3669
19406291,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3669
19406291,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3669
19723701,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3603
19723701,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3603
19723701,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3603
19723701,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3603
19723701,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3603
20159292,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2859
20159292,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2859
20159292,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2859
20159292,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2859
20159292,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2859
20488825,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2643
20488825,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2643
20488825,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2643
20488825,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2643
20488825,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,2643
20826832,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,4035
20826832,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,4035
20826832,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,4035
20826832,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,4035
20826832,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,4035
21153417,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,no information,,ok,strict,all_domains,3062
21153417,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3062
21153417,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3062
21153417,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3062
21153417,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3062
21216670,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3007
21216670,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3007
21216670,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3007
21216670,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3007
21216670,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3007
21401585,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3176
21401585,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3176
21401585,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3176
21401585,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3176
21401585,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3176
21402724,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,,,,,,partial,salvage,all_domains,2145
21402724,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,partial,salvage,all_domains,2145
21402724,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,,,,,,partial,salvage,all_domains,2145
21402724,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,partial,salvage,all_domains,2145
21402724,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,partial,salvage,all_domains,2145
21831438,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,no information,,ok,strict,all_domains,3657
21831438,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3657
21831438,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3657
21831438,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3657
21831438,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3657
22214181,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,no information,,ok,strict,all_domains,3873
22214181,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3873
22214181,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3873
22214181,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3873
22214181,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3873
22614776,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3135
22614776,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3135
22614776,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3135
22614776,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3135
22614776,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3135
22677231,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3007
22677231,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3007
22677231,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3007
22677231,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,high,,,,,ok,strict,all_domains,3007
22677231,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3007
22715910,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3496
22715910,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,no information,,ok,strict,all_domains,3496
22715910,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3496
22715910,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3496
22715910,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3496
22773179,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2666
22773179,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2666
22773179,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2666
22773179,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2666
22773179,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2666
23283838,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3118
23283838,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3118
23283838,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3118
23283838,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3118
23283838,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3118
23401294,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,2820
23401294,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2820
23401294,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2820
23401294,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2820
23401294,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2820
23569309,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3005
23569309,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3005
23569309,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3005
23569309,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,high,,,,,ok,strict,all_domains,3005
23569309,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3005
23645158,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2588
23645158,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2588
23645158,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2588
23645158,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2588
23645158,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,2588
23732711,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3259
23732711,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3259
23732711,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,3259
23732711,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3259
23732711,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3259
23963128,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,2362
23963128,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2362
23963128,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,2362
23963128,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,2362
23963128,5,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,all_domains,2362
24391767,1,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3327
24391767,2,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,high,,,,,ok,strict,all_domains,3327
24391767,3,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3327
24391767,4,pitre_2023::minimal@gemini-3.1-pro-preview,pitre_2023::minimal,gemini-3.1-pro-preview,1,low,,,,,ok,strict,all_domains,3327
